Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,Customer ID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,Churn
44,26.29,0.0,Attitude,Product dissatisfaction,90,Ericashire,5602,Month-to-Month,United States,6438-ZIUFX,Churned,0,0,Female,0,,"35.027363, -118.291809",35.027363,-118.291809,1,59.38,0,0,0,Offer C,0,0,1,0,Bank Withdrawal,0,69546,0,Q4,0,3,0,California,0,0,0,21,1146.68,46.3,0.0,0.0,1192.98,0,0,96154,1
61,11.46,41.29,,,46,Port James,2491,One Year,United States,6981-IMFFB,Joined,0,0,Male,0,,"37.640329, -123.778089",37.640329,-123.778089,1,52.89,0,0,0,Offer D,0,0,1,1,Bank Withdrawal,1,96220,0,Q4,0,3,0,California,0,0,0,6,318.3,0.0,232.63,0.0,550.9300000000001,0,0,95404,0
44,21.38,11.39,,,27,Taylorstad,3930,One Year,United States,6921-YWPRM,Joined,1,1,Female,1,Cable,"41.05721, -120.242279",41.05721,-120.242279,0,37.6,0,1,2,Offer D,0,1,0,1,Bank Withdrawal,0,88517,1,Q4,1,5,0,California,1,0,0,9,338.45,0.0,99.43,0.0,437.88,0,0,92032,0
48,25.55,0.0,,,43,Leeberg,3357,Month-to-Month,United States,4358-QQTGD,Stayed,1,1,Male,1,Fiber Optic,"40.173342, -122.123811",40.173342,-122.123811,1,59.4,1,1,0,Offer E,0,0,1,0,Credit Card,1,90625,1,Q4,0,5,0,California,0,0,1,53,2986.61,0.0,0.0,0.0,2986.61,0,1,90411,0
59,0.0,31.85,,,17,Nguyenport,6135,Month-to-Month,United States,3262-YRLZB,Joined,0,0,Male,0,,"35.999352, -121.082434",35.999352,-121.082434,1,71.62,0,0,0,Offer A,0,0,1,0,Bank Withdrawal,0,15588,0,Q4,1,1,0,California,0,0,0,52,3434.29,36.2,1815.38,0.0,5285.87,0,0,95467,0
69,26.25,25.35,,,10,Kristinburgh,6361,Month-to-Month,United States,4148-WIEDA,Stayed,0,0,Female,0,,"40.802588, -123.595713",40.802588,-123.595713,0,101.9,1,0,0,Offer C,0,0,1,1,Credit Card,1,38834,0,Q4,0,4,1,California,0,0,0,18,1797.6,0.0,471.92,0.0,2269.52,0,0,92129,0
57,0.0,0.0,,,54,North Maria,3685,Month-to-Month,United States,688-GGJMJ,Stayed,0,1,Female,1,Fiber Optic,"35.191109, -116.902311",35.191109,-116.902311,1,54.66,0,0,7,,1,0,1,1,Mailed Check,1,60952,0,Q4,1,3,0,California,1,0,0,41,2093.02,0.0,0.0,0.0,2093.02,0,1,92853,0
37,47.5,44.99,,,20,East Katrina,3673,Month-to-Month,United States,9583-PYNKS,Joined,0,0,Male,1,Fiber Optic,"39.069318, -121.985597",39.069318,-121.985597,1,73.58,0,0,8,,0,1,1,0,Bank Withdrawal,0,37923,0,Q4,1,5,0,California,0,0,0,1,76.69,0.0,40.71,0.0,117.4,0,0,90287,0
35,0.0,38.62,,,40,Hawkinstown,5570,Month-to-Month,United States,1718-NBIPY,Joined,2,1,Male,1,Fiber Optic,"32.615558, -117.407801",32.615558,-117.407801,0,47.63,0,2,0,,0,0,0,0,Bank Withdrawal,0,34003,0,Q4,0,3,0,California,0,0,1,40,1898.17,3.66,1411.47,0.0,3313.3,0,0,95969,0
48,43.28,22.66,,,33,North Christopher,2417,One Year,United States,1883-RVPTE,Joined,0,0,Female,0,,"39.669402, -120.324389",39.669402,-120.324389,1,10.0,0,0,0,Offer C,0,0,1,0,Bank Withdrawal,0,93552,0,Q4,0,3,0,California,0,0,0,3,31.23,0.0,65.57,41.47,55.33,0,0,95485,0
68,0.0,0.0,,,59,New Zachary,3486,One Year,United States,5781-HZGVB,Joined,0,1,Male,1,Fiber Optic,"37.77873, -114.558782",37.77873,-114.558782,1,67.22,0,0,0,Offer A,0,0,0,0,Bank Withdrawal,1,29482,1,Q4,0,4,1,California,0,0,1,51,3677.08,98.23,0.0,0.0,3775.31,0,1,92363,0
40,22.38,31.1,,,54,Port Clifford,2178,Month-to-Month,United States,7430-HYDEM,Joined,2,0,Male,1,DSL,"40.571385, -120.677715",40.571385,-120.677715,0,42.05,0,2,10,Offer B,0,0,1,0,Bank Withdrawal,1,2025,1,Q4,1,5,0,California,0,0,0,57,2249.77,0.0,1598.14,0.0,3847.91,0,1,90576,0
54,19.61,44.52,,,49,Cynthiaville,4935,One Year,United States,9924-DFALW,Joined,0,0,Female,0,,"37.261779, -114.890258",37.261779,-114.890258,1,71.71,0,0,0,Offer B,0,0,1,1,Credit Card,0,67718,0,Q4,0,3,0,California,0,0,0,57,3928.2,17.15,2597.7,30.33,6512.719999999999,0,0,95172,0
58,19.75,0.0,Other,Competitor offered more data,96,South Ryan,2246,Two Year,United States,4422-SXKEA,Churned,3,0,Female,0,,"36.431039, -114.93788",36.431039,-114.93788,1,64.38,0,3,1,,0,0,0,1,Bank Withdrawal,1,86205,0,Q4,1,1,0,California,0,0,0,41,2379.23,0.0,0.0,0.4,2378.83,0,0,90814,1
56,0.0,42.09,,,46,Monroehaven,3190,Month-to-Month,United States,3634-SRKIY,Stayed,0,0,Female,0,,"34.208053, -116.428631",34.208053,-116.428631,0,86.64,0,0,1,Offer B,0,0,1,0,Credit Card,1,32968,0,Q4,1,3,0,California,0,0,0,19,1713.23,74.76,751.27,0.0,2539.26,0,0,95228,0
60,42.4,38.14,,,25,North Cynthiaburgh,4764,Month-to-Month,United States,9252-NFUXP,Joined,0,0,Female,0,,"40.96195, -123.026901",40.96195,-123.026901,0,33.93,0,0,0,Offer A,0,0,0,0,Bank Withdrawal,0,62028,0,Q4,0,3,0,California,0,0,0,7,248.45,0.0,257.76,0.0,506.21,0,0,90414,0
37,37.27,0.0,,,45,Christopherview,5528,Month-to-Month,United States,2481-OTEAW,Stayed,0,1,Male,1,Fiber Optic,"39.925385, -117.643443",39.925385,-117.643443,0,54.94,0,0,0,Offer C,1,1,1,0,Credit Card,0,24450,1,Q4,0,4,0,California,1,0,1,41,2045.2,0.0,0.0,0.0,2045.2,0,1,91523,0
48,40.08,0.0,,,24,New Tim,4419,Month-to-Month,United States,8650-JUHSL,Joined,0,1,Female,1,Cable,"33.103202, -116.295918",33.103202,-116.295918,1,22.08,0,0,0,Offer E,1,0,0,0,Bank Withdrawal,0,77157,0,Q4,0,5,0,California,1,1,1,36,746.53,0.0,0.0,0.0,746.53,0,1,95234,0
29,8.29,0.0,,,23,East Joan,6326,Month-to-Month,United States,6626-OMRCK,Stayed,0,1,Female,1,DSL,"36.600046, -121.849192",36.600046,-121.849192,1,111.59,0,0,6,,1,0,0,0,Bank Withdrawal,0,81585,0,Q4,1,1,0,California,0,0,0,28,2905.05,0.0,0.0,0.0,2905.05,1,1,90974,0
69,0.51,23.23,,,22,Lake Joshuaburgh,4414,One Year,United States,5233-IPOMS,Stayed,0,0,Female,0,,"32.66963, -115.792062",32.66963,-115.792062,1,56.08,0,0,0,Offer D,0,0,1,1,Mailed Check,0,44897,0,Q4,0,5,1,California,0,0,0,15,869.07,0.0,372.76,0.0,1241.83,0,0,96156,0
58,4.04,6.58,,,41,Lake Patrick,4362,Month-to-Month,United States,5798-TSVNX,Joined,1,1,Male,1,DSL,"37.942302, -118.683768",37.942302,-118.683768,0,101.53,0,1,6,Offer C,1,1,1,1,Bank Withdrawal,1,96329,0,Q4,1,1,0,California,1,1,0,61,6271.17,0.0,410.82,36.95,6645.04,0,0,92636,0
55,25.11,0.0,,,52,New Vanessa,4854,One Year,United States,708-QJPYH,Joined,0,0,Male,1,Cable,"41.459784, -119.944596",41.459784,-119.944596,0,61.38,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,0,84425,1,Q4,0,4,0,California,0,0,1,42,2799.84,60.52,0.0,0.0,2860.36,0,0,91052,0
37,48.52,0.0,,,46,Harrisshire,2926,Month-to-Month,United States,7440-IWWFY,Joined,0,1,Female,1,Fiber Optic,"34.051352, -118.3026",34.051352,-118.3026,1,141.5,0,0,9,,1,1,0,0,Bank Withdrawal,0,3994,0,Q4,1,5,0,California,1,0,0,61,9118.53,0.0,0.0,45.72,9072.810000000001,0,0,95698,0
32,11.1,23.49,,,56,New Julie,5204,Month-to-Month,United States,1139-MDIRK,Joined,0,1,Female,1,Cable,"38.863242, -118.446011",38.863242,-118.446011,0,82.3,0,0,8,Offer A,1,1,0,0,Credit Card,0,79379,0,Q4,1,5,0,California,0,0,1,55,4387.26,0.0,1283.85,0.0,5671.110000000001,0,0,96152,0
25,39.62,30.63,,,57,East Jacquelinetown,3699,Month-to-Month,United States,5759-DTZYZ,Joined,0,0,Female,0,,"41.154375, -124.221256",41.154375,-124.221256,1,80.59,0,0,0,Offer C,0,0,0,0,Credit Card,0,40859,0,Q4,0,5,0,California,0,0,0,2,166.73,0.0,55.76,0.0,222.48999999999998,1,0,90599,0
58,50.15,18.06,,,52,Port Heather,6349,One Year,United States,5580-LTJNI,Stayed,0,0,Male,0,,"34.825885, -121.057817",34.825885,-121.057817,0,80.44,1,0,0,Offer D,0,0,0,0,Credit Card,1,34233,0,Q4,1,5,0,California,0,0,0,22,1665.8,0.0,407.51,0.0,2073.31,0,0,90718,0
62,0.0,35.76,,,40,Duarteburgh,4362,Month-to-Month,United States,4358-ASASM,Stayed,1,1,Male,1,Cable,"40.139735, -114.347042",40.139735,-114.347042,0,61.74,0,1,0,,0,0,0,0,Credit Card,0,49090,0,Q4,0,2,0,California,1,1,1,42,2554.59,0.0,1420.36,0.0,3974.95,0,0,95253,0
47,52.54,12.89,,,39,Port Logan,5263,Two Year,United States,7694-NSYRT,Joined,0,1,Male,1,DSL,"38.724523, -121.180361",38.724523,-121.180361,1,113.66,0,0,3,,1,0,0,1,Mailed Check,1,98461,0,Q4,1,5,0,California,1,0,0,20,2311.51,0.0,260.01,0.0,2571.5200000000004,0,1,94690,0
55,0.78,1.86,Other,Long distance charges,95,Rogerton,4935,Two Year,United States,2928-TNMPL,Churned,1,0,Male,0,,"33.590554, -116.822101",33.590554,-116.822101,1,79.19,0,1,4,Offer A,0,0,0,0,Credit Card,1,78989,0,Q4,1,4,0,California,0,0,0,37,2733.48,91.4,71.97,0.0,2896.85,0,0,91588,1
54,7.42,45.41,,,63,Murrayfort,2306,Two Year,United States,2556-WDHPX,Joined,0,1,Male,1,Cable,"34.776316, -122.29481",34.776316,-122.29481,1,45.18,0,0,0,Offer D,0,1,1,0,Bank Withdrawal,1,12244,1,Q4,0,1,0,California,1,0,0,21,929.32,0.0,919.07,0.0,1848.39,0,0,95724,0
39,45.4,0.0,,,51,Mccarthyview,4266,One Year,United States,8084-EVYPK,Stayed,0,0,Male,1,DSL,"41.806215, -118.691029",41.806215,-118.691029,0,41.07,0,0,8,Offer A,1,1,0,1,Credit Card,1,5789,1,Q4,1,3,0,California,0,1,1,30,1241.11,0.0,0.0,0.0,1241.11,0,0,93349,0
55,32.99,0.0,,,29,East Robert,6083,Month-to-Month,United States,9523-BVTZY,Joined,0,0,Female,0,,"36.530427, -122.14941",36.530427,-122.14941,0,98.19,0,0,2,Offer A,0,0,1,1,Bank Withdrawal,1,16943,0,Q4,1,3,0,California,0,0,0,65,6166.91,0.0,0.0,0.0,6166.91,0,0,95863,0
18,53.96,0.0,,,28,Wangchester,3039,Month-to-Month,United States,8813-VSYPF,Stayed,2,0,Male,1,Fiber Optic,"41.631463, -120.931063",41.631463,-120.931063,1,28.9,0,2,1,Offer D,1,0,0,1,Credit Card,1,55850,1,Q4,1,5,0,California,1,0,0,14,392.97,0.0,0.0,0.0,392.97,1,1,90659,0
38,36.51,29.91,,,63,Lake Jacob,3382,Two Year,United States,591-ZTHVO,Joined,0,1,Female,1,Fiber Optic,"33.372355, -116.597433",33.372355,-116.597433,1,52.2,0,0,0,Offer B,0,1,0,1,Bank Withdrawal,0,20333,0,Q4,1,2,0,California,1,0,1,4,219.78,0.0,118.36,0.0,338.14,0,0,93860,0
36,38.26,0.0,,,46,Heatherburgh,4493,Month-to-Month,United States,2639-NVFMI,Joined,0,0,Male,1,Cable,"34.230298, -124.19261",34.230298,-124.19261,1,32.75,1,0,0,,1,1,1,0,Bank Withdrawal,1,33717,1,Q4,0,1,0,California,1,1,1,23,811.94,0.0,0.0,0.0,811.94,0,0,91950,0
52,12.32,20.94,,,11,North Allison,2553,Two Year,United States,6688-QSLZD,Stayed,2,1,Male,1,Fiber Optic,"36.990871, -118.359543",36.990871,-118.359543,0,107.36,1,2,0,,1,1,0,1,Bank Withdrawal,1,42409,1,Q4,1,4,0,California,0,1,1,22,2140.65,0.0,503.35,0.0,2644.0,0,0,90865,0
47,4.7,16.02,,,6,Amandaburgh,4048,Month-to-Month,United States,7237-YKXFN,Stayed,0,0,Male,0,,"36.106233, -120.426594",36.106233,-120.426594,0,49.84,0,0,1,Offer E,0,0,1,0,Bank Withdrawal,1,64335,0,Q4,1,5,0,California,0,0,0,42,2286.97,0.0,619.06,0.0,2906.0299999999997,0,0,96000,0
43,29.46,29.02,,,12,Francisshire,4317,Two Year,United States,8021-VXLFW,Stayed,0,1,Male,1,DSL,"40.630927, -121.799698",40.630927,-121.799698,1,48.54,0,0,10,Offer D,1,0,1,0,Bank Withdrawal,0,31472,0,Q4,1,2,0,California,1,0,1,100,5186.61,0.0,3167.31,0.0,8353.92,0,0,91225,0
52,46.85,0.0,,,26,Desireeshire,2119,Month-to-Month,United States,7908-JREUL,Stayed,0,0,Male,0,,"33.702139, -118.604284",33.702139,-118.604284,0,69.27,1,0,0,,0,0,0,0,Credit Card,1,44232,0,Q4,0,2,0,California,0,0,0,42,3181.07,5.6,0.0,0.0,3186.67,0,0,91049,0
59,46.36,4.86,Attitude,Poor expertise of phone support,96,New Garyland,5087,Two Year,United States,7550-IMXJB,Churned,1,0,Female,0,,"32.919342, -122.108337",32.919342,-122.108337,1,76.44,1,1,2,Offer B,0,0,0,0,Bank Withdrawal,1,56322,0,Q4,1,2,0,California,0,0,0,58,4093.19,0.0,277.72,0.0,4370.91,0,0,95927,1
70,34.96,16.3,,,51,Ayalaland,6061,Two Year,United States,7584-DOWCT,Stayed,1,0,Male,0,,"33.038074, -116.640094",33.038074,-116.640094,0,57.18,0,1,6,Offer D,0,0,1,0,Bank Withdrawal,0,60792,0,Q4,1,4,1,California,0,0,0,48,2816.25,0.0,768.2,0.0,3584.45,0,0,92808,0
26,8.27,2.2,,,31,New Tashaville,5182,Two Year,United States,557-HCTGV,Stayed,3,0,Male,0,,"38.009343, -117.82965",38.009343,-117.82965,0,42.13,0,3,0,Offer E,0,0,0,0,Bank Withdrawal,1,76603,0,Q4,0,4,0,California,0,0,0,9,410.45,0.0,18.28,0.0,428.73,1,0,92557,0
44,0.0,37.77,,,46,East Meghanberg,3133,Month-to-Month,United States,7010-LLDYW,Stayed,0,1,Female,1,Fiber Optic,"40.463819, -124.192214",40.463819,-124.192214,1,37.12,0,0,0,Offer A,0,0,1,0,Bank Withdrawal,0,23361,1,Q4,0,1,0,California,0,0,0,57,2066.64,0.0,2042.69,40.46,4068.87,0,1,93236,0
60,46.53,24.71,,,49,Lake Carltown,4175,Two Year,United States,5183-ZKESN,Joined,3,0,Male,1,Fiber Optic,"39.832019, -124.189746",39.832019,-124.189746,0,82.17,1,3,0,Offer B,1,0,0,1,Credit Card,1,36610,0,Q4,0,1,0,California,1,1,1,46,3617.0,0.0,1107.56,0.0,4724.5599999999995,0,0,91197,0
41,28.3,23.32,,,31,Mollyfurt,5118,One Year,United States,6344-SBIUL,Stayed,2,0,Female,1,Fiber Optic,"35.104348, -122.5366",35.104348,-122.5366,1,26.04,0,2,3,Offer C,0,0,1,0,Bank Withdrawal,1,37380,1,Q4,1,3,0,California,0,1,0,46,1201.61,0.0,1178.76,0.0,2380.37,0,0,94917,0
39,55.13,0.0,,,35,Melissaberg,3047,Two Year,United States,4869-MEZXZ,Stayed,0,1,Male,1,Fiber Optic,"41.55587, -116.111803",41.55587,-116.111803,0,32.79,0,0,3,Offer A,1,0,1,0,Bank Withdrawal,0,60549,0,Q4,1,1,0,California,1,0,1,26,813.65,0.0,0.0,0.0,813.65,0,0,94624,0
57,2.34,38.27,Dissatisfaction,Service dissatisfaction,72,Williamview,6337,Month-to-Month,United States,2289-IYKYL,Churned,0,0,Female,0,,"39.433334, -119.163144",39.433334,-119.163144,1,10.0,0,0,10,Offer C,0,0,0,1,Bank Withdrawal,0,74252,0,Q4,1,2,0,California,0,0,0,70,671.07,0.0,2854.1,0.0,3525.17,0,0,94253,1
29,25.84,48.48,,,24,East Joeport,2219,Month-to-Month,United States,1897-SLYLW,Stayed,2,0,Male,1,Cable,"33.495634, -123.728883",33.495634,-123.728883,1,38.75,0,2,1,Offer E,0,1,1,1,Credit Card,0,85609,1,Q4,1,1,0,California,0,1,1,3,121.52,0.0,140.9,0.0,262.42,1,0,92647,0
81,2.63,48.51,Other,Competitor made better offer,81,South Jamie,4727,Two Year,United States,8934-APOJR,Churned,2,0,Male,0,,"37.316103, -120.833923",37.316103,-120.833923,0,53.28,0,2,0,Offer C,0,0,0,1,Credit Card,0,67002,0,Q4,0,5,1,California,0,0,0,26,1516.11,7.76,1208.97,0.0,2732.84,0,0,93822,1
68,0.0,16.59,,,46,Dawnton,5142,Month-to-Month,United States,2292-OORUU,Stayed,0,0,Male,0,,"40.45159, -117.175472",40.45159,-117.175472,1,70.14,0,0,0,Offer D,0,0,0,0,Credit Card,1,56810,0,Q4,0,2,1,California,0,0,0,28,1868.74,0.0,486.28,0.0,2355.02,0,0,92250,0
30,41.43,4.36,,,59,West Stephen,4840,Two Year,United States,9222-IJZSI,Stayed,0,1,Male,1,DSL,"39.628124, -117.701027",39.628124,-117.701027,0,89.59,1,0,2,Offer E,0,1,0,1,Credit Card,1,90479,0,Q4,1,5,0,California,1,1,1,34,3344.78,0.0,146.52,0.0,3491.3,0,0,90672,0
44,11.93,27.15,,,30,Martinezhaven,6434,One Year,United States,9389-USFCJ,Stayed,0,1,Female,1,DSL,"39.759654, -121.397933",39.759654,-121.397933,1,10.49,0,0,0,Offer E,0,0,0,0,Bank Withdrawal,0,28284,1,Q4,0,1,0,California,0,1,0,31,313.14,0.0,916.83,0.0,1229.97,0,1,92924,0
39,0.0,0.0,Competitor,Attitude of service provider,93,Davidland,6167,Two Year,United States,874-YCXRD,Churned,0,0,Female,0,,"35.311071, -119.061402",35.311071,-119.061402,1,72.75,0,0,0,Offer B,0,0,1,1,Credit Card,0,34427,0,Q4,0,5,0,California,0,0,0,23,1693.8,0.0,0.0,0.0,1693.8,0,0,96069,1
44,4.0,46.44,,,64,Lake Christineton,2505,Month-to-Month,United States,5828-RVZNY,Joined,0,1,Male,1,Fiber Optic,"35.615586, -118.22303",35.615586,-118.22303,1,97.77,1,0,3,Offer B,1,0,0,1,Bank Withdrawal,1,84604,0,Q4,1,5,0,California,0,1,0,50,4753.06,0.0,2316.5,0.0,7069.56,0,1,94159,0
71,27.53,0.0,,,52,Port David,6431,One Year,United States,6006-MYBHQ,Joined,2,1,Female,1,DSL,"39.894177, -118.076936",39.894177,-118.076936,0,46.85,1,2,9,Offer D,1,0,0,1,Bank Withdrawal,1,82844,0,Q4,1,1,1,California,0,0,0,44,2133.15,95.19,0.0,0.0,2228.34,0,1,94786,0
38,16.14,0.0,,,13,North Sherri,3289,Two Year,United States,8208-FNTNF,Joined,2,0,Female,0,,"38.254752, -123.854535",38.254752,-123.854535,1,25.65,0,2,0,Offer C,0,0,1,1,Bank Withdrawal,0,57513,0,Q4,0,1,0,California,0,0,0,26,632.83,0.0,0.0,9.69,623.14,0,0,91906,0
44,33.52,18.42,,,55,Jasonstad,4086,Month-to-Month,United States,1251-XXUXG,Joined,0,0,Male,1,Cable,"37.298627, -114.603474",37.298627,-114.603474,1,10.0,0,0,0,Offer A,1,0,0,1,Bank Withdrawal,0,850,1,Q4,0,4,0,California,0,1,1,50,505.41,51.88,888.56,32.26,1413.5900000000001,0,0,92969,0
62,18.97,0.04,,,35,Greenfurt,5045,One Year,United States,5236-BPRTV,Joined,0,0,Female,0,,"40.65768, -124.205227",40.65768,-124.205227,1,74.51,1,0,0,Offer C,0,0,0,0,Bank Withdrawal,1,46403,0,Q4,0,2,0,California,0,0,0,24,1902.49,0.0,1.02,0.0,1903.51,0,0,92096,0
52,14.89,28.64,,,17,West Mark,4451,One Year,United States,9152-VCEHR,Stayed,0,0,Male,0,,"37.429544, -116.785432",37.429544,-116.785432,1,82.54,1,0,0,Offer C,0,0,0,0,Bank Withdrawal,1,47148,0,Q4,0,5,0,California,0,0,0,56,4556.2,0.0,1722.84,0.0,6279.04,0,0,91568,0
57,36.35,37.08,,,42,Adamsfurt,3311,Month-to-Month,United States,2622-ZMRUV,Stayed,0,0,Female,0,,"38.784771, -122.851109",38.784771,-122.851109,0,58.98,0,0,0,,0,0,1,0,Credit Card,1,21349,0,Q4,1,1,0,California,0,0,0,86,5440.16,0.0,3042.29,0.0,8482.45,0,0,90765,0
29,20.67,47.91,,,24,Lake Tonyville,5368,Two Year,United States,719-PKOKS,Joined,0,0,Male,0,,"38.818469, -119.75438",38.818469,-119.75438,0,38.29,0,0,0,Offer C,0,0,0,1,Credit Card,1,73927,0,Q4,1,3,0,California,0,0,0,7,281.48,0.0,336.76,0.0,618.24,1,0,95304,0
79,0.0,46.08,Price,Competitor offered more data,89,East Brian,2886,Two Year,United States,4368-RPWZW,Churned,3,1,Female,1,Fiber Optic,"40.85748, -116.236585",40.85748,-116.236585,0,42.72,0,3,0,,1,0,1,0,Bank Withdrawal,0,65755,0,Q4,0,5,1,California,0,0,1,40,1732.69,0.0,1911.35,0.0,3644.04,0,0,95504,1
62,13.83,0.0,,,24,South Williamstad,3530,Month-to-Month,United States,3145-QZITG,Stayed,0,0,Male,0,,"40.51351, -118.602242",40.51351,-118.602242,0,59.45,0,0,5,,0,0,1,1,Credit Card,1,63246,0,Q4,1,5,0,California,0,0,0,42,2551.27,9.61,0.0,0.0,2560.88,0,0,92617,0
18,0.0,13.04,,,16,Jonestown,3199,Month-to-Month,United States,4029-FPEPK,Stayed,3,0,Male,0,,"38.867598, -114.710273",38.867598,-114.710273,0,43.95,0,3,0,,0,0,1,0,Credit Card,0,51753,0,Q4,0,1,0,California,0,0,0,28,1323.29,0.0,379.48,45.8,1656.97,1,0,91676,0
27,50.92,0.0,Other,Deceased,65,Juliamouth,3291,Month-to-Month,United States,9348-TDTLK,Churned,1,1,Male,1,Cable,"36.414879, -117.238502",36.414879,-117.238502,1,46.25,0,1,2,Offer E,1,0,1,0,Credit Card,1,78965,0,Q4,1,2,0,California,0,1,1,40,1778.44,0.0,0.0,0.0,1778.44,1,1,92298,1
67,25.3,46.22,,,46,Huntborough,4089,Two Year,United States,4156-FGXDU,Joined,0,0,Female,1,Fiber Optic,"38.98733, -122.297302",38.98733,-122.297302,0,28.56,0,0,8,Offer A,1,0,1,1,Credit Card,0,99878,0,Q4,1,3,1,California,0,0,0,34,976.82,0.0,1505.42,0.0,2482.2400000000002,0,0,93310,0
31,16.19,23.98,,,42,Nolanfurt,3317,Month-to-Month,United States,3917-YKGSD,Joined,0,0,Female,0,,"36.8553, -122.119422",36.8553,-122.119422,0,82.32,0,0,0,,0,0,0,1,Bank Withdrawal,1,62736,0,Q4,0,2,0,California,0,0,0,10,796.61,0.0,253.3,0.0,1049.91,0,0,94640,0
36,0.0,39.52,Competitor,Moved,90,West Johnnymouth,6291,Two Year,United States,2603-CEVKN,Churned,2,1,Female,1,Fiber Optic,"34.405446, -119.711076",34.405446,-119.711076,0,73.09,0,2,0,Offer A,0,0,0,1,Bank Withdrawal,0,96886,0,Q4,0,5,0,California,1,0,1,36,2843.35,0.0,1503.46,0.0,4346.8099999999995,0,1,95742,1
43,0.0,0.0,,,57,Port Kristi,5398,One Year,United States,3686-LIIUR,Joined,0,0,Female,0,,"36.916209, -123.701662",36.916209,-123.701662,0,82.03,0,0,0,,0,0,1,0,Credit Card,0,77717,0,Q4,0,4,0,California,0,0,0,57,4803.73,0.0,0.0,0.0,4803.73,0,0,95819,0
45,32.6,26.42,,,29,Allentown,3361,Month-to-Month,United States,6341-HZBBY,Joined,0,0,Female,0,,"34.637593, -116.348705",34.637593,-116.348705,0,35.19,1,0,5,Offer A,0,0,1,1,Bank Withdrawal,1,79222,0,Q4,1,4,0,California,0,0,0,48,1687.34,0.0,1319.41,0.0,3006.75,0,0,95447,0
45,36.83,0.0,,,47,Julieville,6064,Month-to-Month,United States,5882-VXXDD,Stayed,0,0,Female,0,,"35.142685, -115.466522",35.142685,-115.466522,1,95.96,0,0,3,Offer E,0,0,0,1,Bank Withdrawal,0,60180,0,Q4,1,1,0,California,0,0,0,50,5136.69,1.52,0.0,0.0,5138.21,0,0,92199,0
32,12.68,0.0,,,21,Christinehaven,2746,Month-to-Month,United States,5216-EWEFS,Joined,2,0,Female,1,Fiber Optic,"38.989661, -118.609326",38.989661,-118.609326,0,48.74,0,2,8,Offer E,1,1,1,0,Bank Withdrawal,1,52112,0,Q4,1,1,0,California,1,1,1,30,1385.89,0.0,0.0,0.0,1385.89,0,1,90727,0
45,0.0,42.65,,,45,New Christopher,5500,Two Year,United States,5749-AYOAO,Joined,0,0,Female,0,,"40.987155, -121.391576",40.987155,-121.391576,0,99.48,1,0,0,Offer B,0,0,0,0,Bank Withdrawal,1,16172,0,Q4,0,1,0,California,0,0,0,21,2161.22,39.86,872.02,0.0,3073.1,0,0,95357,0
19,4.3,0.0,Attitude,Competitor had better devices,65,Petersside,2594,Two Year,United States,4116-RSVCR,Churned,1,0,Female,0,,"40.158504, -116.009275",40.158504,-116.009275,0,54.55,0,1,0,Offer D,0,0,0,1,Bank Withdrawal,0,24494,0,Q4,0,3,0,California,0,0,0,25,1291.72,75.9,0.0,0.0,1367.6200000000001,1,0,91668,1
38,62.15,1.22,Competitor,Competitor offered more data,77,Johnsonland,2218,One Year,United States,6127-NVFSL,Churned,2,0,Male,0,,"36.134388, -119.239902",36.134388,-119.239902,0,67.11,0,2,10,Offer A,0,0,1,0,Credit Card,0,31485,0,Q4,1,5,0,California,0,0,0,1,70.65,0.0,1.17,0.0,71.82000000000001,0,0,91957,1
18,30.46,48.21,,,52,Shawnfort,3212,One Year,United States,772-OXFHM,Stayed,1,1,Female,1,Cable,"40.910094, -124.26399",40.910094,-124.26399,0,151.41,1,1,0,Offer B,0,0,0,0,Credit Card,1,71172,1,Q4,0,4,0,California,0,1,0,39,5330.98,0.0,1719.73,0.0,7050.709999999999,1,0,90114,0
60,5.52,0.0,,,49,Sheilaberg,4720,Month-to-Month,United States,3282-XNWRT,Joined,0,1,Male,1,Fiber Optic,"39.987362, -122.616848",39.987362,-122.616848,1,31.79,1,0,0,Offer E,0,0,0,1,Credit Card,1,9993,1,Q4,0,5,0,California,0,0,1,36,1195.02,87.25,0.0,0.0,1282.27,0,1,95059,0
29,0.0,7.97,,,56,Carolbury,2822,One Year,United States,4906-YKEKV,Stayed,0,0,Female,1,Fiber Optic,"40.8933, -116.950791",40.8933,-116.950791,0,105.3,0,0,9,Offer D,1,0,0,0,Credit Card,0,64609,1,Q4,1,3,0,California,1,0,1,9,1024.82,0.0,76.42,0.0,1101.24,1,1,96110,0
